row_id,category,true_label,model_label,reasoning,model_raw,latency_ms
38264,Clothing_Shoes_and_Jewelry_5,OR,OR,"The review includes personal context (""compliments from coworkers""), a specific use case (""holds alot of stuff""), and a balanced opinion (""am satisfied""), which are indicative of a genuine human experience.","OR  
The review includes personal context (""compliments from coworkers""), a specific use case (""holds alot of stuff""), and a balanced opinion (""am satisfied""), which are indicative of a genuine human experience.",23463
14376,Movies_and_TV_5,OR,OR,"The review includes personal context (""every once in a while I put in and watch all over""), specific use case details, and nuanced opinions about the movie's cuts, aligning with genuine human experience.","OR  
The review includes personal context (""every once in a while I put in and watch all over""), specific use case details, and nuanced opinions about the movie's cuts, aligning with genuine human experience.",24820
37141,Clothing_Shoes_and_Jewelry_5,CG,OR,"The review includes personal context (""my thighs are a little wide"") and specific feedback about fit, which aligns with genuine human experience rather than bot-generated or disingenuous content.","OR  
The review includes personal context (""my thighs are a little wide"") and specific feedback about fit, which aligns with genuine human experience rather than bot-generated or disingenuous content.",21419
33394,Toys_and_Games_5,OR,OR,"The review includes a minor typo (""wouldve"") and expresses a balanced opinion about quality and price, indicating genuine human input rather than bot-generated or disingenuous content.","OR
The review includes a minor typo (""wouldve"") and expresses a balanced opinion about quality and price, indicating genuine human input rather than bot-generated or disingenuous content.",20306
8418,Electronics_5,OR,OR,"The review includes a specific use case (""makes my hand held radio run longer"") and personal context, lacking the generic, prompt-like qualities of CG or HD.","OR  
The review includes a specific use case (""makes my hand held radio run longer"") and personal context, lacking the generic, prompt-like qualities of CG or HD.",24088
20456,Pet_Supplies_5,OR,OR,"The review includes personal context (""Unable to find this size in any stores"") and specific outcomes (""My dogs teeth are beautiful""), indicating a genuine human experience without clear signs of being bot-generated or disingenuous.","OR  
The review includes personal context (""Unable to find this size in any stores"") and specific outcomes (""My dogs teeth are beautiful""), indicating a genuine human experience without clear signs of being bot-generated or disingenuous.",23665
29432,Books_5,CG,OR,"The review contains a typo (""originaly"" instead of ""originally"") and provides a brief, personal statement about the product, which aligns with human-generated content rather than bot or disingenuous signals.","OR  
The review contains a typo (""originaly"" instead of ""originally"") and provides a brief, personal statement about the product, which aligns with human-generated content rather than bot or disingenuous signals.",34057
5130,Sports_and_Outdoors_5,CG,OR,"The review includes a personal use case (""I will keep this bag in my car"") and context (""avid rider""), avoiding generic praise and aligning with the product category, which are hallmarks of genuine human experience.","OR  
The review includes a personal use case (""I will keep this bag in my car"") and context (""avid rider""), avoiding generic praise and aligning with the product category, which are hallmarks of genuine human experience.",22063
28078,Kindle_Store_5,OR,OR,"The review includes personal context, specific details about the story's content, and genuine emotional reactions, which are characteristic of a human-written, authentic review.","OR  
The review includes personal context, specific details about the story's content, and genuine emotional reactions, which are characteristic of a human-written, authentic review.",21379
29613,Books_5,OR,OR,"The review includes personal context (""my favorite""), specific praise about recipe qualities, and avoids generic superlatives, aligning with genuine human experience.","OR  
The review includes personal context (""my favorite""), specific praise about recipe qualities, and avoids generic superlatives, aligning with genuine human experience.",18734
18209,Tools_and_Home_Improvement_5,CG,OR,"The review includes specific details about the product's brightness and a personal anecdote about fitting it in a case, indicating genuine user experience.","OR  
The review includes specific details about the product's brightness and a personal anecdote about fitting it in a case, indicating genuine user experience.",21167
25036,Kindle_Store_5,OR,OR,"The review includes personal context (""I laughed out loud""), specific details about the book's content, and genuine enthusiasm, lacking the generic or suspicious patterns typical of CG or HD.","OR
The review includes personal context (""I laughed out loud""), specific details about the book's content, and genuine enthusiasm, lacking the generic or suspicious patterns typical of CG or HD.",24952
10588,Electronics_5,OR,OR,"The review includes personal context (""my and my spouse's computers""), specific use cases, and genuine complaints about product design, aligning with OR signals.","OR  
The review includes personal context (""my and my spouse's computers""), specific use cases, and genuine complaints about product design, aligning with OR signals.",22244
24513,Kindle_Store_5,OR,OR,"The review includes personal context (""Just finished the ten books"") and specific details about the product (author and series), which are characteristic of genuine human experiences.","OR
The review includes personal context (""Just finished the ten books"") and specific details about the product (author and series), which are characteristic of genuine human experiences.",21568
7931,Sports_and_Outdoors_5,OR,OR,"The review includes specific technical details, personal modifications, and concrete use cases, reflecting a genuine human experience with the product.","OR  
The review includes specific technical details, personal modifications, and concrete use cases, reflecting a genuine human experience with the product.",33533
14105,Movies_and_TV_5,CG,OR,"The review provides specific details about the movie's content and includes genuine reflections on its themes and dramatic elements, lacking the generic or overly formal traits typical of CG or HD signals.","OR  
The review provides specific details about the movie's content and includes genuine reflections on its themes and dramatic elements, lacking the generic or overly formal traits typical of CG or HD signals.",19457
17269,Tools_and_Home_Improvement_5,OR,OR,"The review includes personal context (""I installed two of them""), specific details about product performance (""lasted about 12 hours""), and a genuine expression of dissatisfaction, which are hallmarks of an original human review.","OR  
The review includes personal context (""I installed two of them""), specific details about product performance (""lasted about 12 hours""), and a genuine expression of dissatisfaction, which are hallmarks of an original human review.",21402
4529,Sports_and_Outdoors_5,CG,OR,"The review includes a personal opinion (""a little pricey"") and a specific use case (""addition to the bike""), indicating genuine human experience without bot-like generic praise or disingenuous signals.","OR
The review includes a personal opinion (""a little pricey"") and a specific use case (""addition to the bike""), indicating genuine human experience without bot-like generic praise or disingenuous signals.",24930
34693,Toys_and_Games_5,OR,OR,"The review includes personal context (""my son""), a specific scenario (train breaking), and concrete details about the product and experience, which are characteristic of genuine human reviews.","OR
The review includes personal context (""my son""), a specific scenario (train breaking), and concrete details about the product and experience, which are characteristic of genuine human reviews.",22173
10822,Electronics_5,OR,OR,"The review includes specific product details, personal experiences (e.g., ""worked on my Linksys EA6500,"" ""dropping connections""), and a timeline update, indicating genuine user feedback rather than generic praise or disingenuous content.","OR  
The review includes specific product details, personal experiences (e.g., ""worked on my Linksys EA6500,"" ""dropping connections""), and a timeline update, indicating genuine user feedback rather than generic praise or disingenuous content.",25568
39920,Clothing_Shoes_and_Jewelry_5,CG,OR,"The review includes personal context (buying for family members), specific use cases, and mixed opinions (both positive and negative), which are indicative of a genuine human experience.","OR  
The review includes personal context (buying for family members), specific use cases, and mixed opinions (both positive and negative), which are indicative of a genuine human experience.",24722
6618,Sports_and_Outdoors_5,CG,OR,"The review includes personal context (""my 6th-door house,"" ""my daughters""), specific use cases (""family outing""), and conversational tone, which align with genuine human experience rather than bot or disingenuous signals.","OR  
The review includes personal context (""my 6th-door house,"" ""my daughters""), specific use cases (""family outing""), and conversational tone, which align with genuine human experience rather than bot or disingenuous signals.",20072
22299,Pet_Supplies_5,OR,OR,"The review includes specific use cases (""freshwater tank with artificial plants""), concrete observations about product performance (""light at the ends of the tank is poor""), and personal context, which align with genuine human experience rather than bot or disingenuous signals.","OR  
The review includes specific use cases (""freshwater tank with artificial plants""), concrete observations about product performance (""light at the ends of the tank is poor""), and personal context, which align with genuine human experience rather than bot or disingenuous signals.",25149
1725,Home_and_Kitchen_5,CG,OR,"The review includes specific complaints about the product's construction and water retention, along with a personal context (""bought for a friend""), indicating genuine human experience rather than bot-generated or disingenuous content.","OR  
The review includes specific complaints about the product's construction and water retention, along with a personal context (""bought for a friend""), indicating genuine human experience rather than bot-generated or disingenuous content.",21370
2092,Home_and_Kitchen_5,CG,OR,"The review includes personal context (""bought for a friend"") and has minor typos, which are more consistent with a human-written review than bot-generated or disingenuous content.","OR  
The review includes personal context (""bought for a friend"") and has minor typos, which are more consistent with a human-written review than bot-generated or disingenuous content.",29290
5676,Sports_and_Outdoors_5,CG,OR,"The review contains minor typos and personal context (""used this once,"" ""bought for a friend""), which are inconsistent with CG's perfect grammar and lack of personal detail, and no HD signals like false claims or incentivized language are present.","OR  
The review contains minor typos and personal context (""used this once,"" ""bought for a friend""), which are inconsistent with CG's perfect grammar and lack of personal detail, and no HD signals like false claims or incentivized language are present.",21230
39446,Clothing_Shoes_and_Jewelry_5,CG,OR,"The review includes specific product details, personal context (""I have had it for a few days""), and balanced feedback (both positive and negative aspects), which align with genuine human experience rather than bot-generated or disingenuous content.","OR  
The review includes specific product details, personal context (""I have had it for a few days""), and balanced feedback (both positive and negative aspects), which align with genuine human experience rather than bot-generated or disingenuous content.",28165
